ecosystem,library,test_name,iteration,outcome,leak_probability,samples,elapsed_sec,timestamp
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,3,PASS,0.1,6000,1,2026-02-06T11:40:07+00:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,4,PASS,4.2,6000,1,2026-02-06T11:40:08+00:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,5,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:09+00:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,6,PASS,0.0,6000,1,2026-02-06T11:40:10+00:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,7,PASS,0.0,6000,0,2026-02-06T11:40:10+00:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,8,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:11+00:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,9,INCONCLUSIVE,0.0,0,2,2026-02-06T11:40:13+00:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,10,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:14+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,1,PASS,10.0,12000,3,2026-02-06T11:40:17+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,2,PASS,11.7,6000,1,2026-02-06T11:40:18+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,3,INCONCLUSIVE,0.0,0,3,2026-02-06T11:40:21+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,4,INCONCLUSIVE,0.0,0,2,2026-02-06T11:40:23+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,5,PASS,0.5,6000,2,2026-02-06T11:40:25+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,6,INCONCLUSIVE,0.0,0,2,2026-02-06T11:40:27+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,7,INCONCLUSIVE,0.0,0,2,2026-02-06T11:40:29+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,8,INCONCLUSIVE,0.0,0,2,2026-02-06T11:40:31+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,9,INCONCLUSIVE,0.0,0,2,2026-02-06T11:40:33+00:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,10,PASS,0.5,6000,2,2026-02-06T11:40:35+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,1,INCONCLUSIVE,0.0,0,0,2026-02-06T11:40:35+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,2,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:36+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,3,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:37+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,4,PASS,9.9,6000,1,2026-02-06T11:40:38+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,5,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:39+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,6,INCONCLUSIVE,0.0,0,2,2026-02-06T11:40:41+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,7,PASS,0.0,6000,0,2026-02-06T11:40:41+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,8,PASS,0.0,6000,1,2026-02-06T11:40:42+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,9,PASS,6.8,6000,1,2026-02-06T11:40:43+00:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,10,PASS,0.1,6000,1,2026-02-06T11:40:44+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,1,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:45+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,2,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:46+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,3,PASS,11.2,6000,1,2026-02-06T11:40:47+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,4,INCONCLUSIVE,0.0,0,2,2026-02-06T11:40:49+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,5,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:50+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,6,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:51+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,7,PASS,0.1,6000,1,2026-02-06T11:40:52+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,8,PASS,0.0,6000,0,2026-02-06T11:40:52+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,9,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:53+00:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,10,INCONCLUSIVE,0.0,0,1,2026-02-06T11:40:54+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,1,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:40:55+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,2,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:40:56+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,3,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:40:57+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,4,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:40:58+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,5,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:00+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,6,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:41:00+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,7,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:01+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,8,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:02+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,9,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:41:02+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,10,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:03+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,1,UNKNOWN,100.0,6000,2,2026-02-06T11:41:05+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,2,UNKNOWN,100.0,8000,2,2026-02-06T11:41:07+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,3,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:08+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,4,UNKNOWN,100.0,6000,1,2026-02-06T11:41:09+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,5,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:10+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,6,INCONCLUSIVE,0.0,6000,2,2026-02-06T11:41:12+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,7,UNKNOWN,100.0,6000,1,2026-02-06T11:41:13+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,8,UNKNOWN,100.0,6000,2,2026-02-06T11:41:15+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,9,UNKNOWN,100.0,6000,3,2026-02-06T11:41:18+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,10,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:19+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,1,INCONCLUSIVE,0.0,6000,3,2026-02-06T11:41:22+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,2,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:41:22+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,3,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:23+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,4,INCONCLUSIVE,0.0,6000,2,2026-02-06T11:41:26+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,5,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:27+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,6,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:28+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,7,INCONCLUSIVE,0.0,6000,2,2026-02-06T11:41:30+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,8,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:31+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,9,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:32+00:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,10,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:41:33+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,1,INCONCLUSIVE,0.0,6000,4,2026-02-06T11:41:37+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,2,INCONCLUSIVE,0.0,6000,3,2026-02-06T11:41:40+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,3,INCONCLUSIVE,0.0,6000,2,2026-02-06T11:41:42+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,4,INCONCLUSIVE,0.0,6000,2,2026-02-06T11:41:44+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,5,INCONCLUSIVE,0.0,6000,3,2026-02-06T11:41:47+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,6,INCONCLUSIVE,0.0,6000,3,2026-02-06T11:41:51+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,7,INCONCLUSIVE,0.0,6000,2,2026-02-06T11:41:53+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,8,INCONCLUSIVE,0.0,6000,3,2026-02-06T11:41:56+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,9,INCONCLUSIVE,0.0,6000,3,2026-02-06T11:41:59+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,10,INCONCLUSIVE,0.0,6000,3,2026-02-06T11:42:02+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,1,UNKNOWN,100.0,6000,1,2026-02-06T11:42:03+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,2,UNKNOWN,100.0,6000,2,2026-02-06T11:42:05+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,3,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:06+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,4,UNKNOWN,100.0,6000,1,2026-02-06T11:42:07+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,5,UNKNOWN,100.0,6000,2,2026-02-06T11:42:09+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,6,UNKNOWN,100.0,6000,1,2026-02-06T11:42:10+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,7,UNKNOWN,100.0,6000,1,2026-02-06T11:42:11+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,8,UNKNOWN,100.0,6000,1,2026-02-06T11:42:12+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,9,INCONCLUSIVE,0.0,6000,2,2026-02-06T11:42:14+00:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,10,UNKNOWN,100.0,6000,1,2026-02-06T11:42:15+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,1,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:16+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,2,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:17+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,3,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:17+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,4,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:18+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,5,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:19+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,6,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:19+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,7,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:20+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,8,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:20+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,9,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:21+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,10,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:21+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,1,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:22+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,2,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:22+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,3,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:23+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,4,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:24+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,5,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:24+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,6,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:25+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,7,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:26+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,8,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:27+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,9,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:27+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,10,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:28+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,1,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:29+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,2,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:30+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,3,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:30+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,4,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:31+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,5,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:31+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,6,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:32+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,7,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:32+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,8,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:33+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,9,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:34+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,10,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:34+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,1,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:35+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,2,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:35+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,3,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:36+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,4,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:36+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,5,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:37+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,6,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:37+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,7,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:38+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,8,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:38+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,9,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,10,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,1,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,2,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,3,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,4,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,5,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,6,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,7,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,8,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,9,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,10,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,1,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,2,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,3,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,4,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,5,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,6,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,7,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,8,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,9,UNKNOWN,0.0,0,0,2026-02-06T11:42:39+00:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,10,UNKNOWN,0.0,0,0,2026-02-06T11:42:40+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,1,PASS,0.0,6000,0,2026-02-06T11:42:40+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,2,PASS,0.0,6000,0,2026-02-06T11:42:40+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,3,PASS,0.0,6000,0,2026-02-06T11:42:40+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,4,PASS,0.0,6000,0,2026-02-06T11:42:40+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,5,PASS,0.0,6000,1,2026-02-06T11:42:41+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,6,PASS,0.0,6000,0,2026-02-06T11:42:41+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,7,PASS,0.0,6000,0,2026-02-06T11:42:41+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,8,PASS,0.0,6000,0,2026-02-06T11:42:41+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,9,PASS,0.0,6000,1,2026-02-06T11:42:42+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,10,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:42+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,1,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:42+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,2,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:43+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,3,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:43+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,4,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:43+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,5,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:44+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,6,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:44+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,7,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:44+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,8,INCONCLUSIVE,0.0,6000,1,2026-02-06T11:42:45+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,9,INCONCLUSIVE,0.0,6000,0,2026-02-06T11:42:45+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,10,PASS,0.0,6000,0,2026-02-06T11:42:45+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,1,PASS,0.0,6000,1,2026-02-06T11:42:46+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,2,PASS,0.0,6000,0,2026-02-06T11:42:46+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,3,PASS,0.0,6000,0,2026-02-06T11:42:46+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,4,PASS,0.0,6000,0,2026-02-06T11:42:46+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,5,PASS,0.0,6000,1,2026-02-06T11:42:47+00:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,6,PASS,0.0,6000,0,2026-02-06T11:42:47+00:00
